rl_loss/qf1_loss,rl_loss/qf2_loss,rl_loss/policy_loss,rl_loss/policy_entropy,rl_loss/alpha,z/env_steps,z/rollouts,z/rl_steps,metrics/total_steps_eval,metrics/return_eval_total,metrics/success_rate_eval,z/time_cost,z/fps
24.8032,22.5113,-43.4907,1.1223,0.9014,,,,,,,,
33.1764,33.5867,-42.856,1.1302,0.902,,,,,,,,
27.7659,26.7411,-43.4189,1.1332,0.9018,,,,,,,,
,,,,,1671022,18487,294720,77.2,57.8396,0.0,33842,59.2054
21.796,20.0162,-43.472,1.1414,0.8994,,,,,,,,
45.7758,41.8231,-43.054,1.1346,0.8971,,,,,,,,
26.7611,27.9147,-43.4295,1.1202,0.8955,,,,,,,,
23.5779,22.5273,-43.4163,1.1151,0.8963,,,,,,,,
21.1077,21.5763,-43.1488,1.1259,0.8984,,,,,,,,
25.5909,25.0601,-43.2695,1.1139,0.8997,,,,,,,,
31.3429,28.2492,-43.1307,1.1415,0.901,,,,,,,,
,,,,,1671557,18494,294832,86.75,68.2872,0.0,33851,56.9435
28.0634,26.9357,-44.2757,1.1709,0.8977,,,,,,,,
28.37,23.4963,-43.0628,1.1533,0.8889,,,,,,,,
35.561,35.0749,-43.0604,1.1429,0.8829,,,,,,,,
21.0144,18.8736,-43.5752,1.1318,0.8797,,,,,,,,
22.9099,22.516,-43.2034,1.1143,0.8785,,,,,,,,
,,,,,1672034,18499,294912,77.75,92.8049,0.0,33860,55.2284
28.335,24.8449,-42.8934,1.0814,0.8817,,,,,,,,
25.3188,24.7159,-42.6367,1.1112,0.8899,,,,,,,,
30.8313,28.3565,-43.409,1.1413,0.8923,,,,,,,,
29.3055,30.624,-43.817,1.1297,0.8907,,,,,,,,
39.0896,39.0081,-43.8829,1.1296,0.8902,,,,,,,,
25.7648,24.6449,-43.1771,1.1256,0.8895,,,,,,,,
,,,,,1672557,18505,295008,77.05,65.0321,0.0,33869,59.08
55.7463,51.0532,-42.4065,1.1134,0.8899,,,,,,,,
29.213,28.0733,-43.191,1.0781,0.8942,,,,,,,,
26.8,25.1419,-43.0553,1.1035,0.9029,,,,,,,,
58.878,64.4071,-42.6673,1.1384,0.9075,,,,,,,,
26.002,20.8623,-42.8631,1.1777,0.9042,,,,,,,,
36.0135,36.3249,-43.4776,1.1705,0.8949,,,,,,,,
,,,,,1673076,18511,295104,81.7,70.3963,0.0,33878,59.5043
28.2786,26.0898,-43.2415,1.1371,0.8861,,,,,,,,
23.7649,24.0036,-43.8316,1.114,0.8838,,,,,,,,
33.0456,31.2874,-42.7986,1.1443,0.8839,,,,,,,,
26.7789,26.0864,-43.1499,1.1235,0.8821,,,,,,,,
36.504,30.0417,-43.9492,1.1419,0.8816,,,,,,,,
27.7855,27.7296,-42.5662,1.1399,0.8788,,,,,,,,
,,,,,1673574,18517,295200,84.0,89.0706,0.0,33887,53.4305
21.6905,22.5868,-43.336,1.1215,0.8761,,,,,,,,
27.1763,29.1712,-42.5342,1.1098,0.8775,,,,,,,,
32.2653,34.2075,-43.297,1.1131,0.88,,,,,,,,
41.6616,43.8133,-43.6491,1.117,0.8831,,,,,,,,
32.129,29.6323,-43.3374,1.142,0.8849,,,,,,,,
,,,,,1674019,18522,295280,75.8,31.1433,0.0,33895,51.8158
29.3706,26.5276,-43.7203,1.1318,0.8823,,,,,,,,
23.4561,23.5476,-43.3991,1.1223,0.8813,,,,,,,,
25.9089,27.4819,-43.3021,1.1434,0.881,,,,,,,,
25.3569,30.3664,-42.7828,1.1607,0.877,,,,,,,,
41.173,40.7068,-43.1414,1.1311,0.8718,,,,,,,,
21.9558,28.0002,-43.5688,1.1198,0.8703,,,,,,,,
,,,,,1674552,18528,295376,81.2,51.0455,0.0,33905,55.7023
41.2015,42.8983,-43.0219,1.1299,0.8713,,,,,,,,
33.2618,32.6601,-43.2561,1.124,0.8706,,,,,,,,
50.67,52.2861,-43.0745,1.0719,0.8736,,,,,,,,
33.6158,36.5459,-43.1937,1.116,0.8815,,,,,,,,
28.9735,24.1371,-43.4821,1.1191,0.8844,,,,,,,,
35.0356,36.8905,-43.2524,1.0949,0.8881,,,,,,,,
39.2201,43.3158,-43.2676,1.1247,0.8935,,,,,,,,
,,,,,1675122,18535,295488,83.9,71.8663,0.0,33914,62.9479
22.9116,26.56,-42.8276,1.1458,0.8939,,,,,,,,
24.4779,25.768,-43.4202,1.1169,0.8911,,,,,,,,
29.0815,31.0486,-42.7106,1.1045,0.8936,,,,,,,,
21.1881,20.032,-43.5853,1.1183,0.8977,,,,,,,,
,,,,,1675503,18539,295552,92.8,83.8005,0.0,33923,41.0624
35.4661,31.8841,-43.6123,1.1194,0.9001,,,,,,,,
30.9953,28.6559,-43.3083,1.1483,0.8999,,,,,,,,
29.3169,28.4301,-42.6286,1.1386,0.8966,,,,,,,,
28.793,25.4737,-43.5552,1.1166,0.8945,,,,,,,,
20.9023,19.3307,-43.673,1.101,0.8972,,,,,,,,
37.355,37.8803,-42.876,1.1256,0.9014,,,,,,,,
23.1772,22.9932,-43.3651,1.1466,0.9009,,,,,,,,
,,,,,1676048,18546,295664,83.9,56.193,0.0,33933,54.3635
23.4876,21.8109,-43.1498,1.1469,0.8976,,,,,,,,
40.2642,30.62,-42.7882,1.1565,0.8918,,,,,,,,
21.2422,25.5013,-43.4338,1.133,0.8865,,,,,,,,
18.1321,18.7178,-43.7616,1.1287,0.8846,,,,,,,,
33.8032,34.4008,-43.2749,1.1169,0.8844,,,,,,,,
22.4153,23.6416,-43.6889,1.0981,0.8864,,,,,,,,
,,,,,1676577,18552,295760,92.55,70.3115,0.0,33943,55.0571
24.9869,26.7088,-43.4305,1.0956,0.893,,,,,,,,
29.1277,26.7362,-42.8249,1.1291,0.8982,,,,,,,,
23.861,22.8791,-43.7187,1.1178,0.8995,,,,,,,,
41.9575,45.7242,-42.867,1.109,0.9019,,,,,,,,
30.7515,32.8219,-43.1178,1.1317,0.9048,,,,,,,,
,,,,,1677005,18557,295840,77.9,89.7943,0.0,33951,53.1898
28.6745,29.6425,-42.8866,1.1382,0.9041,,,,,,,,
23.825,25.1635,-43.2076,1.1369,0.9017,,,,,,,,
26.6006,24.5632,-43.6778,1.1135,0.9006,,,,,,,,
21.7659,22.8224,-42.8508,1.1206,0.9025,,,,,,,,
43.3145,34.4981,-43.0011,1.1155,0.904,,,,,,,,
29.9249,23.3125,-43.2768,1.1101,0.9068,,,,,,,,
,,,,,1677518,18563,295936,86.15,73.4514,0.0,33961,53.3378
53.0552,55.3822,-43.4024,1.1072,0.9105,,,,,,,,
33.5087,30.9814,-43.562,1.0971,0.9164,,,,,,,,
44.4827,42.6597,-42.9602,1.1182,0.9227,,,,,,,,
48.1194,60.3148,-43.3767,1.1158,0.9251,,,,,,,,
37.6438,34.7507,-43.3653,1.0962,0.9294,,,,,,,,
41.777,37.5629,-42.9647,1.1447,0.9335,,,,,,,,
28.0723,26.7285,-43.1915,1.1101,0.9329,,,,,,,,
,,,,,1678076,18570,296048,80.15,66.7024,0.0,33970,61.6576
30.0338,29.3477,-43.2189,1.1038,0.9365,,,,,,,,
27.7251,34.4816,-43.3947,1.1531,0.9392,,,,,,,,
28.4279,30.4588,-43.1152,1.1472,0.9345,,,,,,,,
24.7532,24.6701,-43.3285,1.1588,0.9292,,,,,,,,
23.5481,27.0717,-43.0294,1.1597,0.921,,,,,,,,
29.5496,30.5766,-43.5829,1.1439,0.9137,,,,,,,,
,,,,,1678545,18576,296144,84.9,91.8829,0.0,33979,52.6132
43.1037,39.9245,-42.6842,1.1494,0.9084,,,,,,,,
29.7328,25.0325,-43.5539,1.1213,0.9042,,,,,,,,
31.768,30.1231,-42.5037,1.1238,0.9045,,,,,,,,
23.7995,23.689,-43.2394,1.127,0.9047,,,,,,,,
24.8721,30.1826,-43.0392,1.1106,0.9058,,,,,,,,
21.1612,20.9248,-43.3531,1.1647,0.9061,,,,,,,,
,,,,,1679043,18582,296240,70.5,47.2232,0.0,33987,58.5065
45.6106,40.0722,-42.843,1.1756,0.8983,,,,,,,,
31.9892,27.8076,-43.3847,1.1526,0.8885,,,,,,,,
28.5676,24.5637,-43.2432,1.1233,0.8836,,,,,,,,
30.3069,28.8933,-43.1123,1.1412,0.8823,,,,,,,,
40.3015,35.3675,-43.12,1.1326,0.8792,,,,,,,,
25.187,26.8936,-43.3192,1.1221,0.8779,,,,,,,,
,,,,,1679587,18588,296336,83.45,90.9767,0.0,33997,57.9889
21.8212,26.5604,-43.4619,1.1106,0.8793,,,,,,,,
37.9895,40.6755,-42.8905,1.1269,0.8816,,,,,,,,
38.658,40.0914,-42.9629,1.1559,0.8809,,,,,,,,
29.4548,28.742,-43.326,1.134,0.8759,,,,,,,,
20.8656,21.7006,-43.7102,1.0912,0.876,,,,,,,,
,,,,,1680023,18593,296416,84.75,88.6802,0.0,34005,52.3216
20.793,20.3154,-43.3248,1.1256,0.8808,,,,,,,,
20.7793,27.013,-43.1874,1.1341,0.8814,,,,,,,,
22.1252,23.7701,-43.7162,1.1033,0.8821,,,,,,,,
23.0439,29.79,-43.7559,1.1245,0.8855,,,,,,,,
33.7012,36.5378,-42.5375,1.1107,0.8868,,,,,,,,
21.7143,24.127,-43.7727,1.0982,0.8909,,,,,,,,
,,,,,1680562,18599,296512,87.05,87.8354,0.0,34015,55.002
69.8287,73.1239,-42.8841,1.1167,0.8964,,,,,,,,
21.0329,20.1977,-43.684,1.1248,0.8987,,,,,,,,
22.5041,25.3513,-43.0656,1.0982,0.9006,,,,,,,,
28.5523,28.9327,-43.497,1.123,0.9054,,,,,,,,
24.4376,23.8043,-43.1344,1.1472,0.9068,,,,,,,,
30.6437,30.5313,-42.7661,1.1583,0.9019,,,,,,,,
,,,,,1681050,18605,296608,80.15,65.4009,0.0,34024,52.7446
27.6559,22.8175,-43.2333,1.1354,0.896,,,,,,,,
29.3321,25.086,-43.1861,1.1311,0.8931,,,,,,,,
26.8043,25.0398,-43.7486,1.1212,0.8923,,,,,,,,
42.6698,34.119,-43.2948,1.118,0.8937,,,,,,,,
21.9677,20.2838,-43.6452,1.1447,0.8939,,,,,,,,
49.4083,55.7233,-42.6511,1.123,0.8914,,,,,,,,
,,,,,1681562,18611,296704,89.45,90.5808,0.0,34033,57.0027
51.0782,52.1518,-42.771,1.0742,0.8939,,,,,,,,
57.2641,60.5054,-43.4536,1.0952,0.9036,,,,,,,,
52.6741,56.74,-43.4048,1.1451,0.9091,,,,,,,,
52.3361,50.2169,-43.4721,1.1534,0.9067,,,,,,,,
31.3186,32.6822,-43.6279,1.1447,0.9011,,,,,,,,
,,,,,1682010,18616,296784,81.25,72.1876,0.0,34041,52.1274
41.6655,40.1123,-42.929,1.1118,0.8982,,,,,,,,
25.9732,25.9104,-43.3114,1.1201,0.9002,,,,,,,,
25.5544,28.4657,-42.9939,1.1473,0.9004,,,,,,,,
31.4081,26.1654,-42.7874,1.1396,0.8962,,,,,,,,
22.8355,21.7809,-43.4778,1.1096,0.8945,,,,,,,,
27.2532,28.5952,-43.6547,1.1205,0.8974,,,,,,,,
,,,,,1682510,18622,296880,83.55,94.1066,0.0,34051,54.8303
35.9494,38.5129,-44.0452,1.1279,0.8983,,,,,,,,
74.3994,71.6022,-43.5579,1.1279,0.8982,,,,,,,,
27.7665,26.8131,-43.562,1.1224,0.8983,,,,,,,,
29.8726,26.5374,-43.7473,1.1081,0.8996,,,,,,,,
31.5572,31.8884,-42.6365,1.0847,0.9044,,,,,,,,
43.5811,43.4072,-43.1841,1.0834,0.9144,,,,,,,,
26.7952,30.893,-43.1507,1.0995,0.9243,,,,,,,,
,,,,,1683109,18629,296992,89.85,87.6558,0.0,34061,58.6781
22.7205,24.6631,-43.4419,1.1315,0.9295,,,,,,,,
31.8542,28.6267,-43.5956,1.1401,0.9297,,,,,,,,
26.0733,26.9556,-43.5652,1.1233,0.9274,,,,,,,,
24.9819,24.5467,-42.9911,1.1054,0.9287,,,,,,,,
21.5769,23.1428,-44.1608,1.1179,0.9332,,,,,,,,
,,,,,1683605,18634,297072,86.35,73.9866,0.0,34070,53.7686
19.7842,20.4066,-43.0574,1.1424,0.9348,,,,,,,,
26.6317,27.434,-43.6442,1.1435,0.9317,,,,,,,,
29.583,32.2747,-43.5906,1.1169,0.9282,,,,,,,,
41.3227,46.4261,-42.9176,1.0939,0.9308,,,,,,,,
25.2143,25.1855,-43.5224,1.1312,0.9364,,,,,,,,
,,,,,1684037,18639,297152,80.2,93.9092,0.0,34079,49.8471
19.3454,20.3753,-43.6858,1.1454,0.9357,,,,,,,,
30.2514,32.7816,-42.6126,1.1479,0.9319,,,,,,,,
24.7428,23.2176,-43.6102,1.1474,0.9271,,,,,,,,
33.4921,37.0497,-44.0805,1.1441,0.9217,,,,,,,,
31.1278,35.7814,-43.1017,1.1407,0.917,,,,,,,,
33.1537,31.6371,-43.5266,1.1204,0.9142,,,,,,,,
36.7724,38.5535,-44.1579,1.1294,0.9148,,,,,,,,
,,,,,1684579,18646,297264,84.95,84.622,0.0,34088,55.4695
31.2782,30.2503,-43.3844,1.126,0.9146,,,,,,,,
20.2894,19.7516,-43.8116,1.131,0.9141,,,,,,,,
29.0431,28.4263,-44.3643,1.1335,0.9125,,,,,,,,
24.6712,24.7172,-43.4501,1.1361,0.9112,,,,,,,,
22.3778,23.1937,-43.6058,1.1373,0.9089,,,,,,,,
19.7644,21.459,-43.5057,1.105,0.9074,,,,,,,,
22.0959,25.3216,-43.2147,1.1233,0.9112,,,,,,,,
,,,,,1685006,18653,297376,87.25,70.0345,0.0,34097,49.0422
20.3443,22.544,-43.8317,1.1214,0.9126,,,,,,,,
29.0396,28.9623,-43.6152,1.1053,0.9147,,,,,,,,
55.3761,57.827,-44.0104,1.1334,0.9179,,,,,,,,
34.399,29.4438,-43.2734,1.133,0.9173,,,,,,,,
22.7216,21.8869,-43.6566,1.1133,0.9167,,,,,,,,
35.8631,39.3673,-43.4461,1.1051,0.9196,,,,,,,,
,,,,,1685580,18659,297472,88.85,88.8689,0.0,34107,57.716
55.8594,54.5142,-43.4727,1.102,0.925,,,,,,,,
29.3385,26.3053,-43.209,1.0966,0.9315,,,,,,,,
19.9446,21.0576,-44.0199,1.1198,0.9385,,,,,,,,
24.0974,23.0905,-43.5996,1.121,0.9411,,,,,,,,
26.0681,32.5863,-43.4184,1.1068,0.9437,,,,,,,,
27.913,25.6389,-44.0926,1.1132,0.9487,,,,,,,,
,,,,,1686022,18665,297568,81.15,60.1421,0.0,34116,48.6384
26.1408,29.1708,-43.7608,1.1573,0.9497,,,,,,,,
37.9032,37.8639,-43.5626,1.1601,0.9436,,,,,,,,
29.089,37.1879,-43.9619,1.1338,0.9363,,,,,,,,
36.0228,41.0622,-43.2627,1.1501,0.932,,,,,,,,
27.9587,27.0709,-43.6461,1.1442,0.9264,,,,,,,,
34.4724,32.3284,-43.8086,1.1376,0.9223,,,,,,,,
,,,,,1686604,18671,297664,79.5,75.962,0.0,34125,66.2066
55.9087,61.2821,-43.0122,1.1453,0.919,,,,,,,,
22.83,26.747,-43.3809,1.1633,0.9134,,,,,,,,
19.472,21.9137,-43.2924,1.1504,0.9059,,,,,,,,
21.819,21.0346,-42.5932,1.1532,0.8986,,,,,,,,
21.8213,22.0747,-43.8693,1.1227,0.8939,,,,,,,,
,,,,,1687033,18676,297744,78.95,91.7781,0.0,34133,53.8869
31.7944,26.8225,-44.0056,1.1259,0.8938,,,,,,,,
34.5328,34.3173,-44.0327,1.1208,0.8942,,,,,,,,
20.0381,19.5752,-44.1495,1.1171,0.8953,,,,,,,,
23.357,24.3051,-43.6872,1.1568,0.8954,,,,,,,,
32.4161,38.3959,-43.6154,1.1481,0.8898,,,,,,,,
35.8696,31.7065,-43.1219,1.1001,0.8874,,,,,,,,
,,,,,1687540,18682,297840,87.25,87.9982,0.0,34143,51.8022
25.8842,29.4032,-43.6068,1.11,0.8909,,,,,,,,
48.2627,48.0717,-43.4569,1.0967,0.8959,,,,,,,,
21.086,23.5568,-43.593,1.1176,0.9022,,,,,,,,
32.3561,32.6541,-43.7766,1.131,0.9046,,,,,,,,
27.6562,27.6436,-43.4956,1.1428,0.9029,,,,,,,,
27.5981,27.5597,-43.4568,1.1221,0.9005,,,,,,,,
,,,,,1688103,18688,297936,84.75,88.7136,0.0,34152,59.4078
27.6226,26.5015,-44.4197,1.1014,0.9026,,,,,,,,
25.4321,24.2868,-43.527,1.1326,0.9063,,,,,,,,
41.4546,32.5242,-43.4853,1.149,0.9047,,,,,,,,
23.0139,25.9414,-43.4386,1.152,0.8999,,,,,,,,
24.3604,26.9011,-43.4289,1.1356,0.8944,,,,,,,,
,,,,,1688527,18693,298016,88.95,77.8679,0.0,34161,49.3148
34.5045,31.3717,-43.891,1.1116,0.8929,,,,,,,,
21.4075,21.3304,-43.6274,1.1217,0.8955,,,,,,,,
28.5254,30.9804,-43.7149,1.1208,0.8965,,,,,,,,
30.0776,31.5052,-44.4679,1.1131,0.8977,,,,,,,,
27.0471,27.1407,-43.7087,1.124,0.9012,,,,,,,,
50.2514,54.5453,-43.4863,1.1302,0.9014,,,,,,,,
45.2039,41.4154,-42.8537,1.1181,0.9013,,,,,,,,
,,,,,1689098,18700,298128,78.8,91.8643,0.0,34170,61.3498
26.6849,22.3306,-43.8732,1.1132,0.9036,,,,,,,,
23.4875,24.1144,-43.7467,1.1269,0.9059,,,,,,,,
22.8254,27.9881,-43.92,1.1179,0.9068,,,,,,,,
19.2068,18.9112,-43.5581,1.1037,0.9102,,,,,,,,
52.6832,46.6824,-43.121,1.1515,0.9132,,,,,,,,
20.2655,21.0018,-43.6988,1.1484,0.9083,,,,,,,,
,,,,,1689576,18706,298224,79.6,85.6845,0.0,34179,53.1382
37.1662,35.4562,-43.6523,1.1535,0.9034,,,,,,,,
18.7463,21.0154,-43.4638,1.1398,0.8965,,,,,,,,
36.9561,37.9628,-43.8418,1.1407,0.8927,,,,,,,,
39.0671,39.9219,-42.7236,1.1543,0.889,,,,,,,,
25.5734,23.855,-42.73,1.1411,0.8828,,,,,,,,
,,,,,1690000,18711,298304,89.2,87.283,0.0,34189,44.9915
21.741,21.3212,-42.9143,1.0935,0.8808,,,,,,,,
19.5922,20.8297,-43.6105,1.0858,0.887,,,,,,,,
19.5919,18.7809,-43.885,1.1281,0.8945,,,,,,,,
17.5975,18.6483,-44.1,1.1382,0.8953,,,,,,,,
24.1473,22.4625,-43.75,1.1201,0.894,,,,,,,,
32.3827,30.7089,-42.833,1.1191,0.8948,,,,,,,,
22.0021,20.5065,-43.3626,1.1093,0.8973,,,,,,,,
,,,,,1690527,18718,298416,80.7,84.2371,0.0,34197,60.1354
34.4155,21.982,-43.1889,1.1211,0.9005,,,,,,,,
30.9097,31.2211,-43.4645,1.1422,0.902,,,,,,,,
31.8215,30.1794,-43.671,1.1485,0.8983,,,,,,,,
28.0397,25.7246,-43.9226,1.1524,0.893,,,,,,,,
23.8783,22.0308,-43.9477,1.1157,0.8884,,,,,,,,
44.7992,44.9324,-43.3751,1.0885,0.8905,,,,,,,,
,,,,,1691038,18724,298512,90.25,72.1372,0.0,34207,52.554
32.5753,29.9071,-43.4289,1.0932,0.899,,,,,,,,
26.3953,27.0903,-44.2074,1.1611,0.9037,,,,,,,,
25.0683,23.279,-43.8571,1.159,0.8983,,,,,,,,
36.7447,41.4175,-43.8971,1.141,0.8913,,,,,,,,
28.3523,32.6057,-43.6494,1.1005,0.8891,,,,,,,,
54.6969,49.392,-42.8536,1.1287,0.8924,,,,,,,,
,,,,,1691507,18730,298608,79.95,72.4619,0.0,34216,53.5991
29.3146,31.3776,-43.3424,1.1512,0.8918,,,,,,,,
30.1701,32.1839,-43.5711,1.1449,0.8871,,,,,,,,
25.1133,26.388,-43.2184,1.1041,0.8844,,,,,,,,
27.9396,27.7779,-43.8677,1.0906,0.8892,,,,,,,,
50.7282,42.2792,-42.8587,1.1504,0.8941,,,,,,,,
25.9203,29.8882,-44.1879,1.1428,0.8903,,,,,,,,
,,,,,1692025,18736,298704,85.2,85.7082,0.0,34225,55.7977
49.6216,49.1532,-42.9062,1.0947,0.889,,,,,,,,
41.8974,47.0717,-43.4132,1.1062,0.8948,,,,,,,,
59.1647,43.5051,-42.7197,1.1492,0.8974,,,,,,,,
33.2514,27.0036,-42.7701,1.1418,0.8938,,,,,,,,
43.5329,37.3702,-43.4352,1.1508,0.8897,,,,,,,,
,,,,,1692527,18741,298784,83.05,73.2702,0.0,34234,59.0758
54.8291,56.9653,-43.5494,1.1455,0.885,,,,,,,,
30.2159,29.149,-43.9342,1.1229,0.8815,,,,,,,,
72.2065,72.9021,-43.3518,1.1441,0.8808,,,,,,,,
26.8229,26.5434,-43.8065,1.1654,0.8762,,,,,,,,
23.0593,23.1547,-43.4353,1.1185,0.8699,,,,,,,,
21.1845,21.7207,-43.9192,1.1045,0.8709,,,,,,,,
,,,,,1693039,18747,298880,80.85,75.1863,0.0,34243,56.0997
32.7233,29.0679,-43.1046,1.1413,0.8733,,,,,,,,
27.1536,28.6292,-43.4998,1.141,0.8714,,,,,,,,
22.8169,25.276,-43.572,1.1389,0.8686,,,,,,,,
23.0674,22.9134,-43.6575,1.1296,0.8664,,,,,,,,
38.5906,41.6629,-43.5862,1.1304,0.8652,,,,,,,,
45.2195,42.3466,-43.6834,1.1166,0.8648,,,,,,,,
,,,,,1693539,18753,298976,80.2,66.4217,0.0,34252,54.6372
42.2235,46.0768,-43.0606,1.1218,0.866,,,,,,,,
32.9337,31.65,-43.5201,1.1278,0.867,,,,,,,,
45.8227,42.1462,-43.2128,1.1096,0.868,,,,,,,,
63.4001,68.332,-42.5518,1.0943,0.8721,,,,,,,,
20.0981,20.1722,-43.3531,1.0973,0.8786,,,,,,,,
36.4657,30.0614,-43.0886,1.1295,0.8845,,,,,,,,
,,,,,1694090,18759,299072,91.85,84.392,0.0,34261,57.9839
82.0798,57.3255,-43.4269,1.1367,0.8845,,,,,,,,
44.196,34.785,-43.1011,1.1264,0.8829,,,,,,,,
29.5077,30.6707,-43.5206,1.1402,0.8819,,,,,,,,
28.3853,32.9534,-43.1433,1.1119,0.88,,,,,,,,
39.2185,42.5027,-43.5205,1.0832,0.8839,,,,,,,,
33.7546,37.358,-42.9538,1.0798,0.8931,,,,,,,,
,,,,,1694546,18765,299168,84.7,65.9181,0.0,34270,50.9543
26.737,28.7889,-44.05,1.1124,0.9027,,,,,,,,
49.2328,51.9208,-43.4475,1.1312,0.9064,,,,,,,,
23.7981,23.9364,-43.6788,1.1049,0.9076,,,,,,,,
25.9614,26.8032,-42.7733,1.1113,0.9124,,,,,,,,
36.1103,33.5594,-43.6846,1.1611,0.9136,,,,,,,,
27.1744,22.1058,-43.1249,1.1484,0.9073,,,,,,,,
33.3784,34.1523,-43.0814,1.1263,0.9036,,,,,,,,
,,,,,1695063,18772,299280,89.85,54.7324,0.0,34280,52.0226
55.2129,43.437,-42.1491,1.1529,0.9011,,,,,,,,
48.5908,52.5442,-43.7161,1.155,0.8954,,,,,,,,
31.983,38.4216,-43.5361,1.1283,0.8898,,,,,,,,
35.0463,34.386,-43.5198,1.1182,0.8892,,,,,,,,
35.0076,36.0865,-43.1901,1.1202,0.891,,,,,,,,
20.9228,20.533,-44.2106,1.1412,0.8913,,,,,,,,
,,,,,1695542,18778,299376,86.2,88.375,0.0,34289,52.2472
47.2935,55.5322,-42.8941,1.1164,0.8893,,,,,,,,
32.5439,46.0294,-43.823,1.1035,0.8921,,,,,,,,
28.8229,32.3415,-43.4891,1.1359,0.8952,,,,,,,,
26.1651,27.4347,-43.8836,1.1399,0.8938,,,,,,,,
24.9176,26.6725,-43.3753,1.1054,0.8921,,,,,,,,
76.0217,71.1091,-42.3784,1.081,0.8971,,,,,,,,
,,,,,1696042,18784,299472,89.75,84.8606,0.0,34298,55.5437
27.6394,26.2557,-43.8308,1.1084,0.9062,,,,,,,,
39.4074,39.1339,-44.0397,1.1611,0.909,,,,,,,,
22.2261,22.9111,-43.9209,1.145,0.9035,,,,,,,,
29.7909,22.2519,-43.1855,1.1373,0.8992,,,,,,,,
30.0012,28.0582,-43.3072,1.1454,0.8962,,,,,,,,
22.3869,20.47,-44.0263,1.1278,0.8931,,,,,,,,
,,,,,1696533,18790,299568,85.15,80.4613,0.0,34308,52.4801
37.9546,36.0484,-43.3789,1.1368,0.8919,,,,,,,,
34.7216,27.7813,-43.3763,1.1529,0.8882,,,,,,,,
29.4329,28.4011,-43.5715,1.1175,0.8846,,,,,,,,
25.4154,28.4095,-42.7429,1.0875,0.8859,,,,,,,,
24.1663,24.4749,-43.5956,1.1027,0.8935,,,,,,,,
22.6675,27.2054,-42.7697,1.1278,0.8984,,,,,,,,
,,,,,1697079,18796,299664,78.95,46.3197,0.0,34317,58.8151
34.5163,38.0563,-43.7764,1.1439,0.8983,,,,,,,,
51.5488,43.363,-43.4947,1.1351,0.8954,,,,,,,,
31.0268,30.3177,-43.5056,1.1271,0.8939,,,,,,,,
28.8154,23.5301,-43.717,1.1386,0.8921,,,,,,,,
24.7999,26.1954,-43.7658,1.0979,0.8916,,,,,,,,
27.2175,24.2107,-43.2298,1.1101,0.8973,,,,,,,,
,,,,,1697551,18802,299760,80.1,77.8786,0.0,34326,53.1004
29.0523,24.5881,-43.3685,1.1392,0.8996,,,,,,,,
31.5046,29.6483,-43.3662,1.1338,0.897,,,,,,,,
32.8483,29.2833,-43.5995,1.1104,0.8972,,,,,,,,
24.7663,26.3659,-43.3595,1.0956,0.901,,,,,,,,
24.3155,22.8455,-43.4914,1.1151,0.9068,,,,,,,,
,,,,,1698002,18807,299840,81.85,89.2219,0.0,34334,53.7795
20.4143,20.8225,-44.233,1.1123,0.9102,,,,,,,,
39.2917,40.7912,-43.3436,1.1249,0.9131,,,,,,,,
34.6536,28.0079,-43.2425,1.1398,0.914,,,,,,,,
32.6519,36.4414,-43.1986,1.1229,0.9121,,,,,,,,
26.3421,25.5658,-43.1906,1.127,0.9121,,,,,,,,
25.9403,26.9535,-43.3935,1.1523,0.9109,,,,,,,,
,,,,,1698505,18813,299936,84.4,67.8112,0.0,34343,55.0491
26.106,27.2929,-43.9923,1.1507,0.9057,,,,,,,,
20.553,21.8118,-43.0381,1.1603,0.8993,,,,,,,,
24.8967,24.9793,-42.8686,1.1458,0.8922,,,,,,,,
20.6255,20.7066,-43.4445,1.1428,0.8869,,,,,,,,
18.3926,18.7058,-43.3497,1.1439,0.8834,,,,,,,,
26.4096,28.5104,-43.2014,1.1411,0.8796,,,,,,,,
22.8586,23.306,-43.4803,1.115,0.877,,,,,,,,
28.9706,38.2162,-43.7323,1.0881,0.8792,,,,,,,,
,,,,,1699089,18821,300064,86.25,75.2792,0.0,34354,58.0218
24.0179,24.6069,-43.1824,1.0699,0.8881,,,,,,,,
23.3824,28.2263,-43.5338,1.0769,0.9003,,,,,,,,
28.9908,26.521,-43.5697,1.1128,0.9107,,,,,,,,
49.2895,49.4336,-43.2366,1.1427,0.9143,,,,,,,,
26.0607,26.0237,-44.0821,1.1371,0.9119,,,,,,,,
23.7479,26.5837,-43.7174,1.098,0.9108,,,,,,,,
,,,,,1699563,18827,300160,85.75,69.8475,0.0,34363,52.7388
21.3113,20.606,-43.4162,1.1115,0.9161,,,,,,,,
39.8223,43.0635,-43.169,1.1533,0.9177,,,,,,,,
59.9914,51.9304,-43.4199,1.1206,0.9141,,,,,,,,
26.4721,23.9591,-43.9721,1.1028,0.9158,,,,,,,,
38.277,37.6761,-43.1739,1.1554,0.9185,,,,,,,,
,,,,,1700004,18832,300240,78.95,75.3881,0.0,34371,54.1602
21.9123,25.4125,-44.001,1.1469,0.9132,,,,,,,,
32.4577,32.5465,-43.279,1.1015,0.9105,,,,,,,,
26.3814,22.4556,-43.3978,1.1068,0.9144,,,,,,,,
